brand,name_ja,model,id,verification_status,has_image,current_image_url,official_url,recommended_filename,target_folder
mont-bell,チャチャパック 30,チャチャパック 30,5530358e-eef8-4f52-b52d-640c48d5b590,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133512_wrd.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133512,チャチャパック 30 - 5530358e.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,チャチャパック 35,チャチャパック 35,e5e63691-0208-4519-8f4e-1a1e6d3eadd3,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133514_bgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133514,チャチャパック 35 - e5e63691.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,チャチャパック 40,チャチャパック 40,31a86aa1-7628-41e1-b59a-c565d4c0de4f,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133516_bgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133516,チャチャパック 40 - 31a86aa1.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ツオロミー ブーツ Men's,ツオロミー ブーツ Men's,d7f670f7-a8fe-4da6-922c-bc8eba96ed91,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129467_ovgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129467,ツオロミー ブーツ Men's - d7f670f7.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ツオロミー ブーツ Women's,ツオロミー ブーツ Women's,eba0e679-cddd-406f-89eb-2d5ba61ad010,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129468_stvt.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129468,ツオロミー ブーツ Women's - eba0e679.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,テナヤ ブーツ Women's,テナヤ ブーツ Women's,f7bb54ba-fa6b-4477-9b7c-3fd5171329ad,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129466_chnt.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129466,テナヤ ブーツ Women's - f7bb54ba.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ドライ シームレス ダウンハガー900 #1,ドライ シームレス ダウンハガー900 #1,2831e7de-b00e-4a23-b06c-92781716ff8b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1121470_og.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1121470,ドライ シームレス ダウンハガー900 #1 - 2831e7de.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ドライ シームレス ダウンハガー900 #2,ドライ シームレス ダウンハガー900 #2,d0bf7a61-502c-4bea-a23e-5707301a4e02,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1121471_yl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1121471,ドライ シームレス ダウンハガー900 #2 - d0bf7a61.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ドライ シームレス ダウンハガー900 #3,ドライ シームレス ダウンハガー900 #3,e33ff5fe-0508-4760-8c63-382b60f4fb35,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1121472_bgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1121472,ドライ シームレス ダウンハガー900 #3 - e33ff5fe.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,バーサライトパック 15,バーサライトパック 15,323b7d45-b083-4e78-9c10-f1b7eb5b4752,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133321_cyl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133321,バーサライトパック 15 - 323b7d45.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,バーサライトパック 20,バーサライトパック 20,1aeed088-10f6-44d8-8b71-f106f149fd28,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133322_icwt.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133322,バーサライトパック 20 - 1aeed088.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
